source,target,type
green_fito,traficogt,mention
green_fito,davidck7,mention
dark_mastergt,carlosrkestler,mention
banthonycc,quiquenaveda,mention
banthonycc,traficogt,mention
banthonycc,karinherreravp,mention
andrespaniagua_,jpgramajoc,mention
josuelop30,traficogt,mention
josuelop30,drgiammattei,mention
josuelop30,guatemalagob,mention
gabrielague,traficogt,mention
chiltepegt,kev_ini,mention
chiltepegt,mmendoza_gt,mention
chiltepegt,drgiammattei,mention
payuk_,traficogt,mention
mmendoza_gt,drgiammattei,mention
batallonjalapa,agenciaocote,mention
batallonjalapa,lu_201,mention
sunflowerbabe91,porqtendenciagt,mention
lunacrescentegt,porqtendenciagt,mention
jjpnewsgtactua,porqtendenciagt,mention
theliva75,prensacomunitar,mention
tanchita21,harriswhitbeck,mention
tanchita21,traficogt,mention
dannyalarcon160,prensacomunitar,mention
quetzalio502,solisricardo26,mention
quetzalio502,traficogt,mention
quetzalio502,drgiammattei,mention
melmoce,mildred_gaitan,mention
melmoce,nahual_social,mention
melmoce,traficogt,mention
amoscervantes1,traficogt,mention
tonyroteiro,miss_pattygt,mention
tonyroteiro,utopiacode,mention
tonyroteiro,traficogt,mention
bofer34,traficogt,mention
osantizo,traficogt,mention
futbolfanaticog,_guisii,mention
futbolfanaticog,mmendoza_gt,mention
citizen_tobino,jlillescas,mention
melani_luna,traficogt,mention
garcia_buf85342,traficogt,mention
garcia_buf85342,usaid,mention
miss_pattygt,utopiacode,mention
citizen_tobino,luisvonahn,mention
citizen_tobino,mpguatemala,mention
sandrayoc2,alex56gt,mention
sandrayoc2,traficogt,mention
juansitomi,wergabriel,mention
juansitomi,traficogt,mention
juansitomi,barevalodeleon,mention
juansitomi,msemillagt,mention
traficogt,sgereda,mention
m_rob_13,cmendeza,mention
aler337268,t1eetc_noticias,mention
aler337268,traficogt,mention
lees_gabii,henryfit5,mention
lees_gabii,soycristiannoe,mention
lees_gabii,traficogt,mention
julemas,traficogt,mention
jacquel99067632,traficogt,mention
henryfit5,soycristiannoe,mention
henryfit5,traficogt,mention
deporterf2022,factor4_gt,mention
deporterf2022,traficogt,mention
deporterf2022,mpguatemala,mention
napolenmndez1,oea_oficial,mention
napolenmndez1,almagro_oea2015,mention
napolenmndez1,48_cantonestoto,mention
alexxitomorales,traficogt,mention
stevekazuo,t1eetc_noticias,mention
stevekazuo,traficogt,mention
drgiammattei,barevalodeleon,mention
william97211675,traficogt,mention
traficogt,marafherrera1,mention
72elopez,mmendoza_gt,mention
72elopez,traficogt,mention
luciatzikin,jlillescas,mention
sininfluencer,jlillescas,mention
sininfluencer,traficogt,mention
alvaroarzue,barevalodeleon,mention
lucky68vidal,drgiammattei,mention
alcer1967,traficogt,mention
factor4_gt,ojguatemala,mention
guatevisible,drgiammattei,mention
guatevisible,barevalodeleon,mention
jeremygd95,traficogt,mention
jeremygd95,drgiammattei,mention
guatevisible,giovannireyeso1,mention
acordonoficial,traficogt,mention
noficciongt,barevalodeleon,mention
cmendeza,pdhgt,mention
mero_mero_jey,traficogt,mention
freddy_lucero,plazapublicagt,mention
freddy_lucero,traficogt,mention
_guisii,mmendoza_gt,mention
edberb,barevalodeleon,mention
de_don61347,iovittor,mention
de_don61347,marielosmonzon,mention
de_don61347,48_cantonestoto,mention
de_don61347,vocsindigenasgt,mention
de_don61347,autoridadesgt,mention
de_don61347,jlfont001,mention
de_don61347,jsandoval1982,mention
de_don61347,thelmaaldana,mention
de_don61347,cmendeza,mention
de_don61347,festivalesgt,mention
de_don61347,justiciayagt,mention
de_don61347,alianzargt,mention
mynorarmando,traficogt,mention
juristagt502,fenanu,mention
juristagt502,traficogt,mention
evelincitay,barevalodeleon,mention
evelincitay,traficogt,mention
curielcuriel8,lahoragt,mention
curielcuriel8,traficogt,mention
iovittor,marielosmonzon,mention
iovittor,48_cantonestoto,mention
iovittor,vocsindigenasgt,mention
iovittor,autoridadesgt,mention
iovittor,jlfont001,mention
iovittor,jsandoval1982,mention
iovittor,thelmaaldana,mention
iovittor,cmendeza,mention
iovittor,festivalesgt,mention
iovittor,justiciayagt,mention
iovittor,alianzargt,mention
enascenso2019,traficogt,mention
enascenso2019,luisvonahn,mention
enascenso2019,drgiammattei,mention
gersintos,guss_marro,mention
a_saenz50,cmendeza,mention
a_saenz50,cc_guatemala,mention
a_saenz50,msemillagt,mention
a_saenz50,aizenstatd,mention
a_saenz50,alex_balsells,mention
jfervalle,fenanu,mention
jfervalle,traficogt,mention
lukassgtm,luisvonahn,mention
lukassgtm,drgiammattei,mention
vctorhe19153891,factor4_gt,mention
vctorhe19153891,mpguatemala,mention
cbrolo11,fenanu,mention
quorumgt,pialaperiodista,mention
traficogt,alcaldequinonez,mention
garcia719garcia,lord_mirtilius,mention
garcia719garcia,camperogt,mention
garcia719garcia,emisorasunidas,mention
garcia719garcia,prensa_libre,mention
garcia719garcia,amilcarmontejo,mention
garcia719garcia,lahoragt,mention
garcia719garcia,mmendoza_gt,mention
garcia719garcia,susanamorazan,mention
garcia719garcia,traficogt,mention
rayycarvajal,lord_mirtilius,mention
rayycarvajal,traficogt,mention
rayycarvajal,camperogt,mention
rayycarvajal,emisorasunidas,mention
rayycarvajal,prensa_libre,mention
rayycarvajal,amilcarmontejo,mention
rayycarvajal,lahoragt,mention
rayycarvajal,mmendoza_gt,mention
rayycarvajal,susanamorazan,mention
traficogt,servoveritatis,mention
traficogt,justiciayagt,mention
traficogt,belen_barillas,mention
belen_barillas,justiciayagt,mention
erwin15,factor4_gt,mention
erwin15,cacifguatemala,mention
erwin15,camcomerciogt,mention
erwin15,camagroguate,mention
erwin15,industriaguate,mention
erwin15,fundesa,mention
erwin15,amchamgt,mention
guatebellasmag,traficogt,mention
guatebellasmag,luisvonahn,mention
guatebellasmag,drgiammattei,mention
andream77rl,lahoragt,mention
slcharl2,traficogt,mention
slcharl2,luisvonahn,mention
slcharl2,drgiammattei,mention
traficogt,luisvonahn,mention
rickyr7,pedgar05,mention
rickyr7,ejercito_gt,mention
prensacomunitar,acguatemala,mention
cmendeza,cc_guatemala,mention
cmendeza,msemillagt,mention
guacamolconsal,traficogt,mention
yankees20051968,agenciaocote,mention
yankees20051968,gilbertoonoj,mention
sergio88606888,agenciaocote,mention
sergio88606888,traficogt,mention
sergio88606888,mpguatemala,mention
sergio88606888,amedinillap,mention
paul2fue4,lord_mirtilius,mention
paul2fue4,traficogt,mention
paul2fue4,camperogt,mention
paul2fue4,emisorasunidas,mention
paul2fue4,prensa_libre,mention
paul2fue4,amilcarmontejo,mention
paul2fue4,lahoragt,mention
paul2fue4,mmendoza_gt,mention
paul2fue4,susanamorazan,mention
yankees20051968,ymarkot,mention
yankees20051968,prensacomunitar,mention
yankees20051968,pncdeguatemala,mention
yankees20051968,ejercito_gt,mention
elebon201,lord_mirtilius,mention
elebon201,camperogt,mention
elebon201,emisorasunidas,mention
elebon201,prensa_libre,mention
elebon201,amilcarmontejo,mention
elebon201,lahoragt,mention
elebon201,mmendoza_gt,mention
elebon201,susanamorazan,mention
elebon201,traficogt,mention
prensacomunitar,pncdeguatemala,mention
prensacomunitar,ejercito_gt,mention
guacamolconsal,kavernikola1956,mention
guacamolconsal,mmendoza_gt,mention
jetazz,traficogt,mention
honeybadgergt,traficogt,mention
emersoncrcamo2,factor4_gt,mention
emersoncrcamo2,ejercito_gt,mention
emersoncrcamo2,sansebastiangua,mention
navy_shock,traficogt,mention
xajo1970,canalantigua,mention
xajo1970,traficogt,mention
kavernikola1956,mmendoza_gt,mention
kavernikola1956,traficogt,mention
murusho1978,guss_marro,mention
murusho1978,traficogt,mention
dicledafar,traficogt,mention
dicledafar,mauech,mention
edberb,agenciaocote,mention
edberb,davidck7,mention
iovittor,prensacomunitar,mention
silviagarciah,prensacomunitar,mention
silviagarciah,agenciaocote,mention
silviagarciah,davidck7,mention
gabzm03,guss_marro,mention
srodas24,guss_marro,mention
srodas24,traficogt,mention
fjorellanaa,marieloscm,mention
fjorellanaa,traficogt,mention
francis_hieza88,kennethmz,mention
francis_hieza88,traficogt,mention
mpgaleano,prensacomunitar,mention
mpgaleano,traficogt,mention
titoflores1973,prensacomunitar,mention
jessi11salazar,aztecanoticiagt,mention
jessi11salazar,traficogt,mention
jessi11salazar,arlettg_,mention
elsamhroque,aztecanoticiagt,mention
elsamhroque,traficogt,mention
elsamhroque,arlettg_,mention
gatina777,prensacomunitar,mention
gatina777,traficogt,mention
gatina777,fundebase,mention
gatina777,drgiammattei,mention
hellboy17oc,zarahlu,mention
hellboy17oc,jocasbe,mention
nelcast22,juanmaasturias,mention
mario19744108,traficogt,mention
rh6115,jksandoval_,mention
rh6115,traficogt,mention
antulioeliaseg,kennethmz,mention
antulioeliaseg,traficogt,mention
isaub2,pablohdez_,mention
caalcatun,traficogt,mention
laviejaalegona1,jlfont001,mention
laviejaalegona1,traficogt,mention
laviejaalegona1,msemillagt,mention
laviejaalegona1,bensywulka,mention
laviejaalegona1,concriteriogt,mention
simplyvidal1,traficogt,mention
d_lnaa,traficogt,mention
julioajordan,pedgar05,mention
paozoey2,msemillagt,mention
paozoey2,barevalodeleon,mention
batallonjalapa,pedgar05,mention
silvia13fernand,pedgar05,mention
pfacticos,msemillagt,mention
pfacticos,concriteriogt,mention
pfacticos,barevalodeleon,mention
edberb,msemillagt,mention
edberb,concriteriogt,mention
lindo_pinky,alex_balsells,mention
edberb,alex_balsells,mention
mvtrooper,fdezgmo,mention
licopatron,darwinhk,mention
qj6d6q7rqw,alex_balsells,mention
iovittor,rafa_mal0072,mention
iovittor,alex_balsells,mention
lopezguamuch,alex_balsells,mention
antoniocacoj,traficogt,mention
paoh666_,aida_gp,mention
paoh666_,_vaclavmasek,mention
paoh666_,traficogt,mention
dulkelheit,srodas24,mention
dulkelheit,hshetemul,mention
dulkelheit,traficogt,mention
minominito,traficogt,mention
fredycarrera10,hshetemul,mention
pfacticos,carlosrkestler,mention
srodas24,hshetemul,mention
zarahlu,hellboy17oc,mention
zarahlu,jocasbe,mention
zarahlu,traficogt,mention
eedlb,carlosrkestler,mention
xinit17687372,hsanchezgt,mention
xinit17687372,usacenlinea,mention
rickyr7,ramiromz,mention
rafa_mal0072,drgiammattei,mention
dragongt2022,_guisii,mention
dragongt2022,lanegrisgt,mention
dragongt2022,traficogt,mention
dragongt2022,josecmax2,mention
carlosrgodoyl1,amilcarmontejo,mention
carlosrgodoyl1,traficogt,mention
rita_vs,the_msnm,mention
rita_vs,mmendoza_gt,mention
rita_vs,traficogt,mention
rita_vs,drgiammattei,mention
dannyalarcon160,mmendoza_gt,mention
dannyalarcon160,mpguatemala,mention
normaoc54376984,jovannagarcon,mention
normaoc54376984,traficogt,mention
alexricoflores3,kennethmz,mention
alexricoflores3,traficogt,mention
iovittor,mpguatemala,mention
iovittor,cacifguatemala,mention
juamanlogt,traficogt,mention
camtroussard,_guisii,mention
camtroussard,lanegrisgt,mention
camtroussard,traficogt,mention
aida_gp,_vaclavmasek,mention
aida_gp,traficogt,mention
gagarcias3371,_cnegt,mention
lavalesg,jgramajo_soy502,mention
lavalesg,traficogt,mention
lavalesg,drgiammattei,mention
scheherezade_79,jgramajo_soy502,mention
scheherezade_79,traficogt,mention
scheherezade_79,drgiammattei,mention
pabloortizmili1,traficogt,mention
adnjernimo1,mmendoza_gt,mention
violev,traficogt,mention
hellboy17oc,carestg,mention
hellboy17oc,mmendoza_gt,mention
lavalesg,noficciongt,mention
lavalesg,anongtreloaded,mention
edsonarioni,pncdeguatemala,mention
nandwich,jgramajo_soy502,mention
nandwich,traficogt,mention
nandwich,drgiammattei,mention
a91_targaryen,taniafigueabad,mention
a91_targaryen,traficogt,mention
a91_targaryen,laurafmarroquin,mention
c8f9a667e131454,jovannagarcon,mention
mendezfig,prensacomunitar,mention
mendezfig,mingobguate,mention
maritomarsch,jovannagarcon,mention
maritomarsch,mingobguate,mention
angeln8,ricigt1,mention
sininfluencer,lanegrisgt,mention
sininfluencer,drgiammattei,mention
analucia_garcia,hatecorruptos,mention
analucia_garcia,traficogt,mention
analucia_garcia,jovannagarcon,mention
sininfluencer,soyleslyh,mention
sininfluencer,jeanellydvg,mention
miss_pattygt,apariciolopezde,mention
donalvarado15,noficciongt,mention
donalvarado15,traficogt,mention
flixgar77736683,prensacomunitar,mention
flixgar77736683,traficogt,mention
fernadvives,prensa_libre,mention
fernadvives,manfredoguate,mention
fernadvives,radiofiesta3,mention
fernadvives,ronald_mackay,mention
fernadvives,samuel_pz,mention
d_mndzz,davidishosi,mention
martayaque,wguillen822,mention
martayaque,mmendoza_gt,mention
martayaque,drgiammattei,mention
martayaque,luisalemus49,mention
emersoncrcamo2,espinoza_yos,mention
emersoncrcamo2,mmendoza_gt,mention
emersoncrcamo2,drgiammattei,mention
pastorajcastro,garridohigueros,mention
pastorajcastro,drgiammattei,mention
angeln8,jlfont001,mention
algdelopez,rodriadeur,mention
licopatron,carestg,mention
licopatron,mmendoza_gt,mention
licopatron,drgiammattei,mention
dannmeister90,mmendoza_gt,mention
dannmeister90,drgiammattei,mention
dannmeister90,luisvonahn,mention
eliezerpinist,melvynjosue,mention
eliezerpinist,mmendoza_gt,mention
isaalvillatoro_,_guisii,mention
isaalvillatoro_,lanegrisgt,mention
isaalvillatoro_,traficogt,mention
bianch_castillo,espinoza_yos,mention
bianch_castillo,mmendoza_gt,mention
bianch_castillo,drgiammattei,mention
_covidiano,garridohigueros,mention
_covidiano,mmendoza_gt,mention
_covidiano,drgiammattei,mention
eliezerpinist,almagro_oea2015,mention
marvinrecinos66,garridohigueros,mention
marvinrecinos66,mmendoza_gt,mention
marvinrecinos66,drgiammattei,mention
annymendez77,prensacomunitar,mention
annymendez77,traficogt,mention
melvynjosue,mmendoza_gt,mention
melvynjosue,drgiammattei,mention
the_msnm,mmendoza_gt,mention
the_msnm,traficogt,mention
the_msnm,drgiammattei,mention
mr_rocky83,traficogt,mention
factor4_gt,pncdeguatemala,mention
mario1968lopez,traficogt,mention
cubomarketing2,hecthorcv,mention
cubomarketing2,brendah2o66,mention
cubomarketing2,prensacomunitar,mention
cubomarketing2,traficogt,mention
kincho95,traficogt,mention
_ojoconmipisto,drgiammattei,mention
bianch_castillo,quorumgt,mention
bianch_castillo,pialaperiodista,mention
502betty,traficogt,mention
kannil,quorumgt,mention
kannil,pialaperiodista,mention
giovanicuellar7,traficogt,mention
alex290621,agenciaocote,mention
alex290621,traficogt,mention
alex290621,_chrisguti,mention
garciwaldemar,ferdymontepeque,mention
garciwaldemar,traficogt,mention
hecthorcv,prensacomunitar,mention
hecthorcv,traficogt,mention
martayaque,jlfont001,mention
luismoralesgt,noficciongt,mention
luismoralesgt,traficogt,mention
chuksbarrientos,mamenaldo,mention
chuksbarrientos,traficogt,mention
victorp32180872,traficogt,mention
marioantillon2,traficogt,mention
marioantillon2,guatemalagob,mention
marioantillon2,drgiammattei,mention
josecmax2,_guisii,mention
josecmax2,lanegrisgt,mention
josecmax2,traficogt,mention
luiszakpa,traficogt,mention
licopatron,mamenaldo,mention
gioes70,jovannagarcon,mention
gioes70,traficogt,mention
licopatron,rherreramarmol,mention
_guisii,lanegrisgt,mention
cc_abogado,mamenaldo,mention
pholitaw,guatemalagob,mention
pholitaw,drgiammattei,mention
yankees20051968,guatemalagob,mention
estuilozano69,jovannagarcon,mention
coloma_jorge,noficciongt,mention
coloma_jorge,traficogt,mention
osbelibravo,jovannagarcon,mention
_krefeh,jovannagarcon,mention
_krefeh,mpguatemala,mention
_krefeh,mingobguate,mention
_covidiano,chemae7,mention
veronic87340138,jovannagarcon,mention
mcampie,jovannagarcon,mention
jacoboyojana,jovannagarcon,mention
jacoboyojana,traficogt,mention
jorgephilips2,noficciongt,mention
jorgephilips2,traficogt,mention
pfacticos,gabriel_vides,mention
kicketay,jovannagarcon,mention
kicketay,traficogt,mention
dannyalarcon160,noficciongt,mention
josscarrera16,traficogt,mention
rosalesfelipao,traficogt,mention
patty230767,prensacomunitar,mention
patty230767,traficogt,mention
vivix_023,ferdymontepeque,mention
idelettep,prensacomunitar,mention
idelettep,traficogt,mention
jfrank1976,traficogt,mention
hellboy17oc,patriziiamf,mention
hellboy17oc,fdezgmo,mention
giovanottigt,ferdymontepeque,mention
yeya16155804,fiaheisenberg,mention
yeya16155804,cnnee,mention
yeya16155804,almagro_oea2015,mention
yeya16155804,oea_oficial,mention
yeya16155804,dw_espanol,mention
yeya16155804,vozdeamerica,mention
julioajordan,figueroasarti,mention
jacoboyojana,agenciaocote,mention
jacoboyojana,_chrisguti,mention
jacoboyojana,pncdeguatemala,mention
jacoboyojana,mpguatemala,mention
mando6107747648,agenciaocote,mention
mando6107747648,_chrisguti,mention
patriziiamf,hellboy17oc,mention
patriziiamf,fdezgmo,mention
patriziiamf,traficogt,mention
batallonjalapa,matilisguates,mention
pablocarias12,figueroasarti,mention
batallonjalapa,_chrisguti,mention
fabrici58699638,traficogt,mention
joalsanta,traficogt,mention
banthonycc,agenciaocote,mention
banthonycc,_chrisguti,mention
irmal_rodas,darwinhk,mention
irmal_rodas,traficogt,mention
analucaestrada2,darwinhk,mention
analucaestrada2,traficogt,mention
billyb04437416,figueroasarti,mention
billyb04437416,traficogt,mention
garcia_buf85342,usaidguate,mention
garcia_buf85342,msemillagt,mention
garcia_buf85342,48cantonestoto,mention
monicam76799633,figueroasarti,mention
monicam76799633,traficogt,mention
rogelius13,jlfont001,mention
rogelius13,traficogt,mention
hestuardomeya,traficogt,mention
macale311,traficogt,mention
hellboy17oc,nideaya113303,mention
meminchicas,marlonmezateni,mention
meminchicas,traficogt,mention
meminchicas,drgiammattei,mention
eliezerpinist,quorumgt,mention
eliezerpinist,pialaperiodista,mention
chapinito90,rodanleu69,mention
chapinito90,robrimola,mention
chapinito90,traficogt,mention
hectord52064509,anabanana96,mention
hectord52064509,traficogt,mention
hectord52064509,prensacomunitar,mention
anabanana96,luispe59,mention
anabanana96,traficogt,mention
anabanana96,prensacomunitar,mention
leidi_susana,anabanana96,mention
leidi_susana,prensacomunitar,mention
luispe59,anabanana96,mention
luispe59,traficogt,mention
luispe59,prensacomunitar,mention
pablopa62765980,alejandrita_go,mention
pablopa62765980,traficogt,mention
pablopa62765980,marjorievonahn,mention
pablopa62765980,empagua_gt,mention
melani_luna,jocasbe,mention
jeremygd95,alejandrita_go,mention
